ID,X,Y,Z,R,G,B,PART
0E05710B30B73197,-2.62,-5.21,30.80,0.54,0.57,0.88,BODY
1225DE0582CAEFBD,1.54,-5.19,31.60,0.62,0.73,0.89,BODY
4AE18E690C5FCEEA,3.37,-5.26,32.40,0.36,0.34,0.51,BODY
593C4002DBE4FB74,6.82,-5.09,30.00,0.32,0.38,0.61,BODY
8C8E3D17B9C7D3E8,-4.84,-5.00,30.80,0.42,0.59,0.93,BODY
68DA07E894817D41,-3.23,-5.24,31.60,0.81,0.83,0.97,BODY
52392191C5475156,1.04,-5.06,32.40,0.19,0.47,0.84,BODY
4ABF49F0117FDEEB,2.77,-5.18,30.00,0.09,0.12,0.29,BODY
C6EF3C67B38255AB,4.94,-5.52,30.80,0.78,0.70,0.84,BODY
628AFA7BA9D85EB2,-5.88,-5.43,31.60,0.48,0.64,0.94,BODY
B165C14D452F8EA0,-4.24,-4.92,32.40,0.58,0.69,0.89,BODY
F67DB4B11FEB9BA9,-2.17,-5.29,30.00,0.31,0.49,0.88,BODY
A7C05680E591D689,2.01,-5.22,30.80,0.71,0.62,0.74,BODY
94C8A070ACC6325D,4.19,-5.37,31.60,0.29,0.27,0.48,BODY
8A7251514CD89DEA,7.13,-5.03,32.40,0.67,0.55,0.64,BODY
D823D322324F42BC,-4.75,-5.31,30.00,0.48,0.63,0.85,BODY
E74C9FC975CF57A9,-3.25,-5.23,30.80,0.76,0.76,0.93,BODY
8ECE3C35B897CBB6,1.35,-5.41,31.60,0.72,0.70,0.90,BODY
713F1DD2613CF30F,3.27,-5.32,32.40,0.42,0.37,0.55,BODY
5CDA1D6330916795,4.97,-5.36,30.00,0.86,0.79,0.96,BODY
96492BAC985F4661,-5.94,-5.19,30.80,0.22,0.36,0.58,BODY
02670491B85A69A5,-3.88,-4.92,31.60,0.51,0.59,0.78,BODY
3E1EE3DE587C368C,-2.15,-5.00,32.40,0.31,0.49,0.88,BODY
116F31D78D5AFFF2,2.04,-5.05,30.00,0.39,0.29,0.39,BODY
AB387003535A6B0F,3.64,-5.32,30.80,0.91,0.84,0.97,BODY
62CC7EEBE6B51E2B,6.77,-5.40,31.60,0.21,0.30,0.55,BODY
25ACCA6747082C50,-5.02,-4.91,32.40,0.22,0.38,0.58,BODY
801C48F0E8372018,-3.72,-5.25,30.00,0.45,0.56,0.76,BODY
127AC1CA6263B105,-2.05,-4.84,30.80,0.84,0.75,0.94,BODY
AFA3014081E392D6,2.59,-4.92,31.60,0.55,0.64,0.91,BODY
A65D9A318FE48DBA,4.13,-4.87,32.40,0.87,0.84,0.97,BODY
D9AB0A9D4D38DA36,6.92,-4.85,30.00,0.78,0.64,0.71,BODY
5A791BCD1D47DB82,-4.75,-4.98,30.80,0.48,0.60,0.81,BODY
384114E3C08E74ED,-3.22,-5.20,31.60,0.76,0.78,0.91,BODY
E7596EC2F11A29AB,0.97,-5.09,32.40,0.19,0.24,0.58,BODY
830B4F140843FF3F,3.08,-4.75,30.00,0.91,0.89,0.94,BODY
033583EFD28FEBCE,4.33,-5.06,30.80,0.81,0.81,0.91,BODY
CE24FF55C91830CE,-6.35,-5.09,31.60,0.55,0.80,1.00,BODY
7798E846D7348C20,-4.78,-4.90,32.40,0.71,0.78,0.97,BODY
90C7F0BB788CEB7A,-2.86,-4.99,30.00,0.57,0.58,0.76,BODY
3A6C77174FCC876C,1.22,-5.02,30.80,0.49,0.50,0.71,BODY
CED5595A18D6807E,2.94,-5.17,31.60,0.78,0.80,0.84,BODY
FEFE5DB68CD4671F,4.64,-5.09,32.40,0.67,0.68,0.75,BODY
5E85F421E91172C2,-6.32,-4.97,30.00,0.60,0.81,0.98,BODY
00919BEEDF612133,-4.44,-4.69,30.80,0.38,0.51,0.80,BODY
EEDE153EECA1472A,-2.43,-5.13,31.60,0.73,0.76,0.98,BODY
5C57D5FAA6D08CDA,1.75,-4.80,32.40,0.64,0.70,0.95,BODY
B50DC04A283442F5,3.08,-4.63,30.00,0.48,0.60,0.61,BODY
53B75A5FC445D454,4.98,-4.67,30.80,0.68,0.64,0.65,BODY
3B01DCD87F981991,-5.94,-4.81,31.60,0.55,0.71,0.94,BODY
1C11EB343F47B53C,-3.97,-4.92,32.40,0.38,0.51,0.80,BODY
F85C7D479E51CCE1,-2.40,-5.10,30.00,0.57,0.60,0.91,BODY
7EA7B29F5B83739B,1.43,-4.82,30.80,0.64,0.70,0.95,BODY
646908B70A90E257,3.13,-4.89,31.60,0.48,0.60,0.61,BODY
44A5744B8AC52242,4.84,-5.04,32.40,0.81,0.76,0.78,BODY
3B1875A561014AD4,-5.80,-4.87,30.00,0.52,0.70,0.94,BODY
AB70739140CAC3AC,-4.50,-5.09,30.80,0.50,0.61,0.89,BODY
ABBB9FE0F1660532,-2.82,-4.51,31.60,0.78,0.78,0.94,BODY
42D57F3B7B9D20F8,1.77,-5.00,32.40,0.54,0.58,0.78,BODY
9D2276164E8B8278,3.37,-4.79,30.00,0.68,0.68,0.78,BODY
F9AC08726FF3FB90,5.24,-4.52,30.80,0.91,0.91,0.91,BODY
F5BBB182B02E53AE,-6.20,-4.79,31.60,0.55,0.73,0.96,BODY
34B294C1E8168B71,-4.29,-4.92,32.40,0.50,0.61,0.89,BODY
B42B30B0370AF0D3,-2.66,-5.00,30.00,0.78,0.78,0.94,BODY
C670F4CB5F5C43A0,1.27,-4.56,30.80,0.52,0.47,0.71,BODY
FC519C20DD2C53C2,3.17,-4.79,31.60,0.68,0.68,0.78,BODY
FBA3D4B527DDE88C,4.83,-4.88,32.40,0.94,0.95,1.00,BODY
ADE9CC5B27E07DF9,-6.03,-4.70,30.00,0.58,0.76,0.98,BODY
1FFB5E17E7986DCB,-4.08,-4.89,30.80,0.50,0.61,0.89,BODY
033FAFE2D685585F,-2.93,-4.56,31.60,0.78,0.78,0.96,BODY
2D958E87282070D4,1.66,-4.69,32.40,0.64,0.58,0.77,BODY
88DBC0A5F2BAB830,3.23,-4.77,30.00,0.58,0.53,0.61,BODY
6AD6DB8DD72BD120,4.68,-4.62,30.80,0.94,0.95,1.00,BODY
79DD2BEB8F234356,-5.98,-4.62,31.60,0.53,0.76,0.98,BODY
26A7D3047D71C931,-4.75,-4.83,32.40,0.29,0.46,0.81,BODY
6DF71136152C7D95,-3.00,-4.70,30.00,0.81,0.76,0.87,BODY
B5A4F98780262A5F,1.47,-4.69,30.80,0.78,0.86,1.00,BODY
08C3D95764D7FF39,3.21,-4.58,31.60,0.71,0.76,0.84,BODY
EC369A599968857C,4.74,-4.54,32.40,0.84,0.87,0.94,BODY
FEC99B7A3C0D354F,-6.18,-4.76,30.00,0.58,0.70,0.91,BODY
A73E93BF1FFB89BA,-4.84,-4.45,30.80,0.87,0.94,1.00,BODY
E4F14A28A7525197,-2.89,-4.89,31.60,0.81,0.75,0.94,BODY
C9CBB0FB2A0D52EE,1.13,-4.46,32.40,0.62,0.64,0.86,BODY
4156066383C61474,3.11,-4.84,30.00,0.71,0.81,0.94,BODY
4E339EFCD1518551,4.48,-4.85,30.80,0.89,0.87,0.96,BODY
04CE65C911467177,6.86,-4.40,31.60,0.84,0.73,0.77,BODY
982673E7FBC30ECB,-4.91,-4.52,32.40,0.87,0.94,1.00,BODY
0239AB5B15AEF936,-3.09,-4.42,30.00,0.67,0.64,0.89,BODY
B2D666872AA8CA9C,1.34,-4.73,30.80,0.13,0.19,0.58,BODY
A59F80C35E39329D,2.80,-4.82,31.60,0.64,0.70,0.86,BODY
7F6EFAA889568EB0,4.39,-4.26,32.40,0.89,0.87,0.96,BODY
0D8211EB63A02A4D,6.87,-4.78,30.00,0.97,0.86,0.91,BODY
514E33F5278AB5EA,-4.92,-4.31,30.80,0.84,0.89,0.96,BODY
53CCFA0821EB6D36,-2.84,-4.67,31.60,0.39,0.44,0.81,BODY
7A2A7139A55BC0D3,1.12,-4.58,32.40,0.13,0.19,0.58,BODY
122B85F22A8637E7,2.92,-4.21,30.00,0.29,0.38,0.65,BODY
CF8896F510A44D9B,4.51,-4.42,30.80,0.94,0.94,1.00,BODY
00A4E3CE5E869FF6,6.82,-4.75,31.60,0.90,0.79,0.84,BODY
EEDD412C24B3684E,-4.76,-4.61,32.40,0.67,0.76,0.91,BODY
311A560EFC6F0C17,-2.97,-4.39,30.00,0.45,0.36,0.52,BODY
A7ED583DF292BA57,1.30,-4.47,30.80,0.87,0.87,1.00,BODY
7AEDC879A639C0A1,3.01,-4.30,31.60,0.71,0.81,0.94,BODY
DD52D6E4279F1C82,4.55,-4.24,32.40,0.91,0.91,0.98,BODY
1BC7FA272082FEED,6.92,-4.49,30.00,0.90,0.79,0.84,BODY
7C1513A3A982C0E1,-4.77,-4.56,30.80,0.84,0.84,0.96,BODY
481DB8B1FECF8651,-3.01,-4.42,31.60,0.48,0.58,0.93,BODY
8370E9EFD91BC44C,0.95,-4.59,32.40,0.19,0.29,0.65,BODY
5512FECC94D6C818,2.97,-4.61,30.00,0.44,0.36,0.62,BODY
998780B9900BF7F2,4.36,-4.46,30.80,0.91,0.91,1.00,BODY
4D15BA5DF460D99F,6.66,-4.31,31.60,0.86,0.79,0.94,BODY
5AF6574000F5F199,-5.22,-4.22,32.40,0.86,0.91,0.98,BODY
3BA2AE9C080FCCBB,-3.05,-4.27,30.00,0.24,0.31,0.59,BODY
1936CF7FBB572412,-1.09,-4.62,30.80,0.68,0.65,0.81,BODY
B4A37FDACA70C0B6,2.22,-4.25,31.60,0.58,0.57,0.70,BODY
E55883E339B51D08,4.20,-4.58,32.40,0.88,0.91,0.94,BODY
5467100DF052CE5E,6.82,-4.16,30.00,0.81,0.75,0.94,BODY
D559F9D70A2C2DA1,-4.86,-4.47,30.80,0.70,0.74,0.93,BODY
0EFEB0C7AAF84B59,-2.98,-4.24,31.60,0.24,0.31,0.59,BODY
8D75ADDD949F80B5,-1.22,-4.22,32.40,0.46,0.43,0.55,BODY
BD337C9581DD6234,2.38,-4.18,30.00,0.48,0.46,0.58,BODY
D7A636443006C733,3.87,-4.21,30.80,0.87,0.94,1.00,BODY
83327405D7697EB4,6.62,-4.59,31.60,0.75,0.74,0.95,BODY
D6D6551CA9A71098,-5.00,-4.51,32.40,0.70,0.74,0.93,BODY
26D287A9053E8B4F,-1.99,-4.22,30.00,0.46,0.40,0.62,BODY
15008462884A91CB,1.47,-4.32,30.80,0.42,0.44,0.63,BODY
92CCF10553CC3E64,3.03,-4.23,31.60,0.84,0.91,0.96,BODY
A8CB6BF2C8B38EF5,4.62,-4.17,32.40,0.81,0.84,0.97,BODY
6EF44166BDB2F197,-6.79,-4.20,30.00,0.55,0.53,0.78,BODY
510A4481746F6AF1,-2.10,-4.08,30.80,0.06,0.19,0.58,BODY
1D052C4F4A6CD82E,1.66,-4.17,31.60,0.39,0.38,0.58,BODY
754110F46F91EAE5,3.78,-4.36,32.40,0.74,0.81,0.97,BODY
5BE505BF39FCA816,5.98,-4.32,30.00,0.61,0.68,1.00,BODY
D9876E02B7255615,-2.97,-3.98,30.80,0.22,0.38,0.81,BODY
9B7C28F2B0FCC0D5,0.91,-4.13,31.60,0.45,0.54,0.84,BODY
7B801EB62C116CB6,2.76,-4.08,32.40,0.65,0.51,0.63,BODY
DCFDB51D8A51B640,3.97,-4.00,30.00,0.74,0.81,0.94,BODY
7C21DEB5234859F9,7.00,-4.42,30.80,0.65,0.56,0.61,BODY
91A51BBC4E8D45D0,-2.24,-4.37,31.60,0.16,0.16,0.45,BODY
1B60420CCBF22243,1.62,-4.26,32.40,0.57,0.47,0.59,BODY
5779E99E999E532F,3.16,-3.89,30.00,0.31,0.34,0.43,BODY
6DCEE13354CFF88D,6.03,-4.35,30.80,0.70,0.72,0.93,BODY
7E0C174E7A5A9F4F,-2.81,-4.19,31.60,0.22,0.38,0.81,BODY
AD5E244341357DF4,0.81,-4.27,32.40,0.21,0.28,0.51,BODY
109E929E7EB3558A,2.33,-4.02,30.00,0.52,0.35,0.48,BODY
4BFD61B29246108C,-6.76,-3.77,30.80,0.19,0.35,0.78,BODY
197F5FC599567693,-2.02,-4.26,31.60,0.19,0.27,0.61,BODY
B00569E2DDE08F50,1.83,-4.12,32.40,0.19,0.16,0.26,BODY
87E45103E8277965,6.31,-3.94,30.00,0.82,0.77,0.96,BODY
E7A53094CBF8A31D,-2.58,-4.17,30.80,0.42,0.56,0.91,BODY
EA6A8E27298AF227,-0.78,-3.93,31.60,0.42,0.37,0.52,BODY
D94387DAD5F068C6,2.60,-3.83,32.40,0.44,0.35,0.46,BODY
0BCAA146EC66460D,-6.68,-3.77,30.00,0.26,0.49,0.97,BODY
A568D18234ADD4D7,-2.01,-3.78,30.80,0.31,0.42,0.84,BODY
5EC68A41D60B9F02,1.42,-4.11,31.60,0.78,0.67,0.81,BODY
457F644579319449,6.12,-4.16,32.40,0.32,0.46,0.78,BODY
115554078227EA72,-6.49,-3.66,30.00,0.61,0.60,0.84,BODY
CF5CFEF2903A1CE4,-1.63,-3.93,30.80,0.40,0.45,0.77,BODY
782B0770FB14B71F,2.12,-3.66,31.60,0.40,0.41,0.67,BODY
7562D26EBB21C513,6.65,-4.11,32.40,0.85,0.75,0.80,BODY
050B2E80496A2124,-2.52,-3.68,30.00,0.20,0.28,0.61,BODY
2F1DDF0FCC1C31A2,-0.99,-3.62,30.80,0.58,0.48,0.58,BODY
7A2656E66ADE1001,2.68,-3.69,31.60,0.48,0.43,0.65,BODY
3FC2F3F4E3B4E2F8,-6.58,-3.79,32.40,0.26,0.51,1.00,BODY
E8F723EC3A80E747,-2.23,-3.65,30.00,0.31,0.41,0.82,BODY
6F8EEDD147585432,0.97,-3.61,30.80,0.29,0.19,0.45,BODY
726C6D8F3E82D38A,6.06,-3.57,31.60,0.55,0.66,0.96,BODY
A60AC844DEC04CCF,-6.16,-3.54,32.40,0.58,0.59,0.94,BODY
3F20642058079AA1,-1.27,-3.58,30.00,0.44,0.51,0.84,BODY
AD0787F232C71DCB,1.77,-3.70,30.80,0.78,0.68,0.81,BODY
ECD58560CE774250,6.62,-3.53,31.60,0.91,0.89,1.00,BODY
172CD325A910796F,-2.53,-3.62,32.40,0.34,0.42,0.74,BODY
6DE73A6AC9BFB4CF,-1.18,-3.69,30.00,0.58,0.48,0.58,BODY
32CCE6A7323CF7F5,2.64,-3.66,30.80,0.61,0.53,0.65,BODY
A7AE26F226F0E93B,-7.01,-3.75,31.60,0.20,0.47,0.93,BODY
D9DDB3402F4F995F,-2.49,-3.53,32.40,0.62,0.57,0.80,BODY
939F6411098BE825,1.27,-3.42,30.00,0.55,0.53,0.74,BODY
07D7756F08397A68,5.71,-3.39,30.80,0.58,0.70,0.97,BODY
00573D41BE386619,-6.42,-3.52,31.60,0.13,0.33,0.71,BODY
3CA38310A64E7189,-1.63,-3.31,32.40,0.41,0.55,0.87,BODY
6A7249B38CA1E980,1.69,-3.67,30.00,0.67,0.56,0.72,BODY
B4CF55C555C53F68,6.23,-3.32,30.80,0.87,0.84,1.00,BODY
C33521D330D07274,-5.95,-3.69,31.60,0.67,0.64,0.87,BODY
2B4D224C4934CFD4,-1.52,-3.68,32.40,0.46,0.34,0.53,BODY
711F2F46233CE8CE,1.27,-3.52,30.00,0.67,0.56,0.72,BODY
3964CE60595A27C8,6.07,-3.44,30.80,0.80,0.79,0.95,BODY
1CA781BC6160B19C,-5.99,-3.59,31.60,0.81,0.70,0.78,BODY
9C6541951BA4A4E6,-1.41,-3.20,32.40,0.57,0.47,0.67,BODY
B50D996E99D5D173,1.38,-3.68,30.00,0.75,0.71,0.87,BODY
AA1113D013D3BC8A,6.06,-3.62,30.80,0.87,0.84,1.00,BODY
5C78376346FD732C,-6.35,-3.43,31.60,0.58,0.58,0.86,BODY
D8717AE02FED8970,-1.62,-3.33,32.40,0.68,0.71,0.94,BODY
1754A17597447C10,1.30,-3.47,30.00,0.78,0.76,0.91,BODY
3B24024D6148D51C,5.86,-3.56,30.80,0.47,0.58,0.85,BODY
A49C19FE9EE254F5,-6.37,-3.10,31.60,0.27,0.49,0.91,BODY
86B570A1A76A4C84,-1.48,-3.60,32.40,0.31,0.54,0.88,BODY
98F701BEADEB90B3,0.91,-3.12,30.00,0.69,0.64,0.78,BODY
17D5578FD34EEDBD,5.73,-3.10,30.80,0.55,0.65,0.94,BODY
25ABD12FF17971A2,-6.67,-3.27,31.60,0.31,0.52,0.91,BODY
B0F17964E9A0F55B,-1.91,-3.42,32.40,0.81,0.70,0.81,BODY
C898BDE845194535,0.38,-3.40,30.00,0.58,0.53,0.78,BODY
6EC5ACAC9B28F3FD,5.36,-3.31,30.80,0.47,0.45,0.68,BODY
F5618999FB96CF34,-6.80,-3.25,31.60,0.32,0.58,0.97,BODY
02FF4271B85194B2,-1.80,-3.45,32.40,0.35,0.25,0.52,BODY
51C01B2D950187D5,0.64,-3.31,30.00,0.43,0.37,0.59,BODY
ABF68A1B7A36A3F9,5.18,-3.20,30.80,0.30,0.34,0.55,BODY
EC5723A7ABD3F58E,-7.04,-3.26,31.60,0.39,0.60,0.87,BODY
5C5CACD366BF063F,-2.11,-2.96,32.40,0.55,0.65,0.87,BODY
058B34EBDBBCF67E,-0.44,-3.32,30.00,0.48,0.38,0.52,BODY
DF922E377F926604,2.02,-3.22,30.80,0.43,0.35,0.51,BODY
2A9A552937C494D1,6.49,-2.91,31.60,0.65,0.56,0.67,BODY
8F6DE87E619590F0,-2.38,-3.10,32.40,0.55,0.65,0.87,BODY
827696EA98121D2B,-0.66,-3.08,30.00,0.74,0.70,0.91,BODY
2EE19445EEB9C30C,1.65,-3.21,30.80,0.53,0.47,0.70,BODY
D7A6D1AC0822D7D8,6.38,-3.20,31.60,0.74,0.75,0.84,BODY
B15F3586DDEBBCE6,-5.81,-2.95,32.40,0.67,0.59,0.71,BODY
A6583812222C57AA,-0.80,-2.89,30.00,0.69,0.64,0.83,BODY
15DB0458C99742B8,1.65,-3.28,30.80,0.27,0.40,0.76,BODY
A641AD286A8B48D5,6.58,-2.82,31.60,0.80,0.79,0.87,BODY
D08E1A1681CD2E20,-5.75,-3.30,32.40,0.49,0.38,0.51,BODY
B6F547F74E075F6A,-0.86,-2.92,30.00,0.55,0.43,0.68,BODY
A88A9BEE15272E50,1.06,-3.11,30.80,0.16,0.32,0.78,BODY
96913387760B74DE,6.21,-3.01,31.60,0.80,0.79,0.87,BODY
205E83A28E9D93BB,-5.46,-2.76,32.40,0.76,0.69,0.88,BODY
96F84AE2611CF0CC,-0.73,-2.90,30.00,0.55,0.45,0.67,BODY
CF01DF03CD2F6D0E,0.97,-2.82,30.80,0.29,0.53,0.94,BODY
74A40FF82BC6C1C4,5.95,-3.13,31.60,0.67,0.75,0.82,BODY
AC7EE13CC6A23C10,-5.59,-2.88,32.40,0.76,0.69,0.88,BODY
5DCBCC5F1E1AE852,-0.95,-2.75,30.00,0.71,0.62,0.81,BODY
5185E2948C79C04D,1.25,-2.92,30.80,0.20,0.43,0.86,BODY
A6B43D9AD6846A1E,6.22,-2.86,31.60,0.62,0.61,0.67,BODY
A503124C80482A0E,-5.75,-2.87,32.40,0.49,0.60,0.87,BODY
FBE23741E7406E99,-1.24,-3.16,30.00,0.22,0.13,0.39,BODY
5D2AE1DAF04E2098,1.28,-2.90,30.80,0.64,0.73,0.93,BODY
2E883F0AF63B355B,5.91,-2.81,31.60,0.87,0.91,0.97,BODY
16C8D2B606F32158,-5.94,-2.81,32.40,0.49,0.60,0.87,BODY
16FC038A57353C70,-0.92,-3.03,30.00,0.43,0.37,0.53,BODY
0FE95E5E225E3254,0.70,-2.60,30.80,0.91,0.95,1.00,BODY
CBBEAA8A12CB4054,6.01,-2.71,31.60,0.80,0.78,0.94,BODY
E570F1F4C4D33DC7,-6.34,-2.61,32.40,0.39,0.60,1.00,BODY
B6E66970A05A0D40,-1.21,-2.51,30.00,0.81,0.70,0.81,BODY
D77AE76579FC8C9F,0.23,-2.58,30.80,0.55,0.54,0.82,BODY
575E57E9E67244C7,5.45,-3.02,31.60,0.58,0.67,0.94,BODY
D968AF325F2C1AE4,-6.85,-3.04,32.40,0.29,0.46,0.81,BODY
F877D6570BA49340,-2.17,-2.48,30.00,0.71,0.75,0.94,BODY
6E8B9FEE3025295B,-0.04,-2.51,30.80,0.87,0.80,0.87,BODY
73B5FFEF9CD4D7F8,1.85,-2.93,31.60,0.27,0.22,0.38,BODY
FFADE36059F94A67,6.48,-2.99,32.40,0.19,0.19,0.26,BODY
3D79C93AB760BD74,-5.94,-2.90,30.00,0.57,0.53,0.74,BODY
E506DD598D902DB3,-0.79,-2.93,30.80,0.64,0.62,0.80,BODY
6BAD40DA281F96A5,0.65,-2.93,31.60,0.80,0.88,0.99,BODY
73C1AEB85AB2C891,5.56,-2.47,32.40,0.75,0.76,0.87,BODY
8E0FC10EFB0CC4E1,-6.68,-2.90,30.00,0.13,0.30,0.58,BODY
CCD867FD207860CF,-1.48,-2.39,30.80,0.87,0.67,0.74,BODY
C8CAA68B324EF4F0,0.32,-2.38,31.60,0.14,0.17,0.27,BODY
225CB1AE93AAF307,4.96,-2.64,32.40,0.29,0.44,0.81,BODY
78C59DF5CCA93E90,-7.15,-2.66,30.00,0.09,0.30,0.65,BODY
D4954F3A9B701238,-5.58,-2.32,30.80,0.54,0.46,0.54,BODY
C832423FC5C0E0F3,-0.93,-2.32,31.60,0.46,0.31,0.51,BODY
21BB1D02676F8B06,0.94,-2.75,32.40,0.19,0.49,0.97,BODY
3E04AA880A359BB9,6.14,-2.48,30.00,0.91,0.89,0.97,BODY
F3246509E6CE85B0,-6.46,-2.81,30.80,0.53,0.73,0.93,BODY
80ADC51903A9A542,-1.77,-2.65,31.60,0.27,0.28,0.56,BODY
79832F259623E3EB,-0.23,-2.31,32.40,0.03,0.05,0.19,BODY
CFB8B22686EB5124,4.65,-2.46,30.00,0.15,0.17,0.32,BODY
22DFD1DD4EA41C50,6.78,-2.85,30.80,0.65,0.59,0.74,BODY
171A8FE49FC74454,-5.38,-2.67,31.60,0.81,0.83,0.94,BODY
6FC8AD7AC30458DE,-0.89,-2.78,32.40,0.48,0.67,0.94,BODY
D85D3B7E58B71FC1,0.87,-2.71,30.00,0.94,0.94,1.00,BODY
FB2BA291DB5E5234,5.47,-2.32,30.80,0.29,0.41,0.68,BODY
04158B495417976E,-6.62,-2.34,31.60,0.48,0.69,0.88,BODY
2BCD0AFD0C8AEF9B,-2.18,-2.43,32.40,0.16,0.20,0.45,BODY
F6B1FDD5FAE8ABFE,-0.57,-2.71,30.00,0.69,0.53,0.67,BODY
0C3ECACD7C6AEE5E,1.13,-2.55,30.80,0.22,0.33,0.52,BODY
1A6A4978675160BB,5.91,-2.61,31.60,0.45,0.67,0.84,BODY
0F12A91D07A51F51,-5.93,-2.26,32.40,0.19,0.35,0.84,BODY
417CC3A51E965CA3,-1.97,-2.29,30.00,0.43,0.53,0.82,BODY
F2D4F35F600B7DED,0.13,-2.21,30.80,0.03,0.13,0.42,BODY
B01D7E79FB2B6977,4.80,-2.49,31.60,0.03,0.05,0.35,BODY
CECDFF2231868D47,6.82,-2.11,32.40,0.60,0.54,0.72,BODY
F623CF6583E196E5,-5.90,-2.24,30.00,0.34,0.46,0.83,BODY
39882884F9B05EEC,-1.17,-2.41,30.80,0.91,0.83,0.94,BODY
C4D7F9364D79F972,0.21,-2.65,31.60,0.80,0.76,0.89,BODY
68581C94FF33FA68,5.25,-2.61,32.40,0.40,0.49,0.75,BODY
CEE4E21701127C77,-7.11,-2.53,30.00,0.21,0.49,0.86,BODY
31BE1A885036EA35,-5.56,-2.04,30.80,0.91,0.73,0.84,BODY
1FE4D20E6BF6A713,-1.09,-2.31,31.60,0.48,0.65,0.87,BODY
A3350D17E489A175,0.75,-2.42,32.40,0.70,0.82,0.98,BODY
5131AAF844593723,5.48,-2.00,30.00,0.87,0.86,0.97,BODY
55BF46546B36E356,-6.94,-2.47,30.80,0.32,0.59,0.97,BODY
F983F36753469F92,-5.14,-2.09,31.60,0.68,0.54,0.61,BODY
F294D9FD0F7DAD2F,-0.71,-2.13,32.40,0.68,0.70,0.94,BODY
8E0D34469BC50525,0.96,-1.96,30.00,0.09,0.36,0.91,BODY
05B3CFD15D099C1E,6.00,-2.28,30.80,0.84,0.86,0.87,BODY
568DA1498EA5991F,-6.50,-2.21,31.60,0.59,0.73,0.96,BODY
4E5190240B159955,-2.21,-2.45,32.40,0.42,0.54,0.84,BODY
DF19A4673A291930,-0.70,-2.49,30.00,0.64,0.62,0.73,BODY
6C852D10C4EEF49A,1.14,-2.39,30.80,0.74,0.78,0.91,BODY
F9092BA9944882C4,6.23,-2.11,31.60,0.50,0.47,0.64,BODY
B7EA25EA3F05AFF5,-6.53,-1.88,32.40,0.91,0.95,1.00,BODY
3B07E18C0DA76525,-1.95,-2.31,30.00,0.32,0.43,0.80,BODY
4FE3A012AC291B77,-0.71,-2.33,30.80,0.45,0.33,0.45,BODY
41ABCC0AC1589D70,1.27,-2.14,31.60,0.74,0.76,0.87,BODY
8C3E5EDB92A9B67F,5.94,-2.25,32.40,0.71,0.67,0.91,BODY
205387874156E95C,-5.90,-2.28,30.00,0.22,0.35,0.65,BODY
50C8CD40C15042AD,-1.75,-2.23,30.80,0.78,0.76,0.97,BODY
4943A614D89FE695,0.08,-1.98,31.60,0.29,0.43,0.74,BODY
24C90384D36797F2,4.64,-1.88,32.40,0.19,0.20,0.34,BODY
FA5623ABFA80EEEE,8.20,-2.32,30.00,0.43,0.47,0.73,BODY
D5AB4384654164EA,-5.59,-2.32,30.80,0.20,0.35,0.81,BODY
EE5AAD1ADAB92CB3,-1.18,-2.11,31.60,0.91,0.80,0.87,BODY
371E318EC3E30104,0.28,-1.93,32.40,0.87,0.88,0.98,BODY
B630313A17D39503,5.41,-1.95,30.00,0.47,0.55,0.74,BODY
AECA05FE7D56E81E,-8.53,-2.12,30.80,0.29,0.35,0.58,BODY
C21BEB795451965F,-4.98,-2.11,31.60,0.32,0.14,0.19,BODY
A18F3043F0D28CFD,-0.88,-1.93,32.40,0.44,0.65,0.91,BODY
D6319F51F830E7D2,0.86,-1.81,30.00,0.74,0.71,0.87,BODY
22FCA9AEAC2EC80B,5.64,-2.22,30.80,0.84,0.76,0.97,BODY
DB4E141756B8CEB0,-6.21,-2.13,31.60,0.06,0.36,0.91,BODY
075FEA51C046931A,-1.79,-1.79,32.40,0.28,0.34,0.59,BODY
76EC36D3C379C37F,-0.12,-1.81,30.00,0.91,0.75,0.71,BODY
B474448A5C2867FB,4.40,-2.08,30.80,0.30,0.33,0.58,BODY
3A7214E11B965665,8.31,-1.71,31.60,0.42,0.54,0.87,BODY
AC0F2DDAEBD80B29,-5.98,-2.02,32.40,0.55,0.57,0.87,BODY
E057A32E5C03A1CE,-1.39,-1.96,30.00,0.87,0.80,0.94,BODY
47C6CD2686B1A2C2,0.45,-1.90,30.80,0.93,0.90,0.99,BODY
0E9927014BF84F3A,5.01,-2.01,31.60,0.64,0.70,0.91,BODY
0CF904A1881E454A,-8.50,-1.68,32.40,0.22,0.36,0.81,BODY
B52649B4DDF347D4,-5.32,-2.05,30.00,0.42,0.50,0.75,BODY
339D7E1C6AB15FEB,-0.53,-1.95,30.80,0.61,0.83,1.00,BODY
A3FC27A9A5ED2B1F,0.96,-1.93,31.60,0.54,0.61,0.87,BODY
9C57966645EFC8BE,5.63,-2.15,32.40,0.91,0.91,0.94,BODY
1BDA4A659D06E1FA,-8.58,-1.87,30.00,0.55,0.51,0.74,BODY
2424199EAA5ABB11,-5.25,-1.68,30.80,0.65,0.52,0.54,BODY
459C0228C4C5895E,-0.54,-2.05,31.60,0.71,0.70,0.91,BODY
F39B0D04A1E7437D,1.24,-2.07,32.40,0.64,0.66,0.78,BODY
A54D278B2231497C,5.38,-1.70,30.00,0.69,0.70,0.76,BODY
