ID,X,Y,Z,R,G,B,PART
711C9B7933C5AEE4,-2.71,-6.78,30.80,1.00,0.99,1.00,BODY
140226D621977212,-0.98,-6.54,31.60,1.00,0.98,1.00,BODY
99C7253545371C6C,1.24,-6.76,32.40,1.00,0.98,1.00,BODY
1EA2AB603B8714A3,2.82,-6.52,30.00,1.00,0.99,1.00,BODY
1273BB9CC331DE2D,4.51,-6.53,30.80,1.00,0.99,1.00,BODY
705963C5484EB73F,-3.45,-6.97,31.60,1.00,0.99,1.00,BODY
F4761A50E4E0316D,-2.00,-6.49,32.40,1.00,0.99,1.00,BODY
0B7F41993026165E,0.01,-6.50,30.00,0.99,0.99,1.00,BODY
9F51A2E6ACF77643,1.68,-6.81,30.80,1.00,0.98,1.00,BODY
90AE320FD3C3A3AF,3.08,-6.50,31.60,1.00,0.99,1.00,BODY
6A91D1E060A5916F,5.17,-7.00,32.40,0.74,0.84,0.81,BODY
611FC36B4C968ECD,-3.45,-6.80,30.00,1.00,0.99,1.00,BODY
99977BB371A6096B,-1.55,-6.95,30.80,1.00,1.00,0.99,BODY
27A17E72E099CBA4,0.30,-6.43,31.60,0.99,0.99,0.99,BODY
EAEF5C493818A48B,1.75,-6.77,32.40,1.00,0.99,0.98,BODY
19CD59DA1254FB51,3.45,-6.41,30.00,1.00,0.99,1.00,BODY
D78B6829677C2548,5.79,-6.76,30.80,0.04,0.06,0.03,BODY
D853D0807D1F66D7,-3.35,-6.77,31.60,1.00,0.99,1.00,BODY
6A05155C90A260C0,-1.37,-6.60,32.40,1.00,1.00,0.98,BODY
373703C5394F3DED,-0.12,-6.74,30.00,0.99,0.99,0.99,BODY
E2191AFDEACD64D6,1.70,-6.84,30.80,1.00,0.99,0.98,BODY
8A5A1F9CE62F245E,3.70,-6.40,31.60,1.00,0.99,1.00,BODY
97B8B7F5C6A9C9C5,5.30,-6.92,32.40,0.09,0.11,0.06,BODY
7A5185D5697EB415,-3.81,-6.83,30.00,1.00,0.99,1.00,BODY
27BC1E036EE062AF,-2.03,-6.45,30.80,1.00,0.98,0.98,BODY
C11C4101B34709AB,-0.04,-6.47,31.60,1.00,0.97,0.97,BODY
CC32F01D0C3318D1,1.73,-6.88,32.40,1.00,0.97,0.97,BODY
29C2A57F43AE1BDF,3.21,-6.76,30.00,1.00,0.98,0.99,BODY
