ID,X,Y,Z,R,G,B,PART
D29C8DA01464332B,1.38,-6.64,30.20,0.11,0.21,0.49,BODY
029829838B391814,4.01,-6.65,30.40,0.14,0.20,0.53,BODY
7550FC28A51EECAD,6.34,-7.08,30.60,0.13,0.16,0.47,BODY
74C90B24F3B08771,-5.21,-6.97,30.00,0.57,0.15,0.44,BODY
8DB7FB8A7CDB3F87,-2.79,-6.97,30.20,0.32,0.03,0.09,BODY
43DD7F034FB06CB2,-0.31,-7.09,30.40,0.15,0.21,0.51,BODY
9EE457032A2E3E12,2.11,-6.98,30.60,0.11,0.21,0.49,BODY
CCD84B628EF70766,3.98,-6.66,30.00,0.13,0.21,0.54,BODY
897920C4C64A4A35,6.51,-7.00,30.20,0.13,0.20,0.52,BODY
B927836922986867,-5.06,-6.66,30.40,0.28,0.04,0.21,BODY
D54890A115A64E86,-2.40,-7.06,30.60,0.17,0.12,0.31,BODY
EF53873D2518F034,0.04,-7.08,30.00,0.14,0.20,0.52,BODY
DBBF947F6B21D720,1.93,-6.65,30.20,0.14,0.24,0.51,BODY
3E30C804DA2AE814,4.54,-6.59,30.40,0.16,0.20,0.52,BODY
BEF08F6392681C47,6.69,-7.04,30.60,0.24,0.33,0.50,BODY
3A3E261E4C0DDBCA,-4.40,-6.75,30.00,0.26,0.04,0.21,BODY
14A7AF0644FA8AF2,-2.20,-6.78,30.20,0.11,0.21,0.50,BODY
C22A04EB622B08B9,-0.15,-6.47,30.40,0.15,0.20,0.52,BODY
063443A54B2ED8BA,2.17,-7.01,30.60,0.17,0.22,0.53,BODY
31D8BB0D3524876F,4.70,-6.79,30.00,0.16,0.22,0.58,BODY
24963A0FA74D89A3,-6.65,-6.78,30.20,0.46,0.11,0.34,BODY
3E572627A70C1D73,-4.28,-6.97,30.40,0.26,0.04,0.19,BODY
8770FFA8AAA99D2F,-1.71,-6.65,30.60,0.15,0.23,0.53,BODY
480D5F7C8C70A3DB,0.58,-6.46,30.00,0.16,0.20,0.52,BODY
3832C50D66745619,2.73,-6.47,30.20,0.14,0.19,0.49,BODY
B66F341F8EA7A906,5.38,-6.94,30.40,0.06,0.09,0.32,BODY
44289360F42B1023,-5.99,-6.72,30.60,0.48,0.14,0.39,BODY
9FA150E07AF9DC2A,-3.96,-6.74,30.00,0.32,0.06,0.19,BODY
70025A05851FA934,-1.64,-6.51,30.20,0.14,0.21,0.53,BODY
2E115394DDA39707,0.94,-6.79,30.40,0.14,0.19,0.48,BODY
3442FC29498C747A,3.30,-6.63,30.60,0.15,0.20,0.51,BODY
19B32721CD89F4E1,5.22,-6.73,30.00,0.13,0.16,0.42,BODY
8B144417069360BC,-6.04,-6.34,30.20,0.54,0.13,0.41,BODY
115BD6C3C8A8CF72,-3.59,-6.55,30.40,0.33,0.02,0.13,BODY
2F1EF8B2275D2347,-0.93,-6.69,30.60,0.15,0.21,0.54,BODY
F586E2AE272D0E63,1.13,-6.33,30.00,0.13,0.19,0.48,BODY
4BDEC7CC86DB3F32,3.81,-6.56,30.20,0.15,0.20,0.54,BODY
D3562C9502477059,6.10,-6.57,30.40,0.12,0.17,0.46,BODY
9F0FB2DBED1E4A12,-5.60,-6.62,30.60,0.57,0.13,0.44,BODY
0F32415F3DDF8622,-2.99,-6.61,30.00,0.33,0.02,0.13,BODY
B5AF8B86C3178531,-0.42,-6.30,30.20,0.15,0.21,0.52,BODY
9989E89170E730D7,1.90,-6.25,30.40,0.12,0.24,0.49,BODY
1EAC2F4DD2F6990E,3.77,-6.36,30.60,0.16,0.20,0.53,BODY
19006BCCF39EE690,6.57,-6.53,30.00,0.13,0.23,0.54,BODY
73D26F2810C87C3F,-4.58,-6.70,30.20,0.26,0.03,0.19,BODY
1E502D017E32156C,-2.55,-6.41,30.40,0.14,0.13,0.34,BODY
210AECFFEAEFB267,-0.41,-6.40,30.60,0.15,0.20,0.52,BODY
405645C87DD5F8FF,2.26,-6.21,30.00,0.13,0.25,0.52,BODY
A6FAC9C3CC55509A,4.41,-6.26,30.20,0.13,0.21,0.57,BODY
031D568194482592,-6.94,-6.20,30.40,0.29,0.13,0.26,BODY
197F5CCD5B7D0860,-4.33,-6.46,30.60,0.25,0.03,0.18,BODY
C77BABF5BC7CF0F1,-2.25,-6.53,30.00,0.11,0.24,0.53,BODY
026A2CBB1DB14AB7,0.19,-6.31,30.20,0.16,0.22,0.52,BODY
05D016B6E4F71E40,2.81,-6.35,30.40,0.14,0.19,0.49,BODY
8E1A29B823699D01,4.97,-6.22,30.60,0.06,0.11,0.35,BODY
8B5AB48E3BE91B23,-6.23,-6.25,30.00,0.52,0.13,0.42,BODY
B7AED0390B6FBA9E,-3.99,-6.64,30.20,0.29,0.04,0.09,BODY
A6E2B5E5D550BEBF,-1.70,-6.18,30.40,0.16,0.20,0.52,BODY
C8CA80905322B8DC,1.13,-6.62,30.60,0.13,0.20,0.51,BODY
0C122281CC9A7CC4,3.00,-6.30,30.00,0.14,0.20,0.53,BODY
AD2FB98F0230C370,5.61,-6.14,30.20,0.13,0.15,0.42,BODY
E13C432D99891098,-5.74,-6.23,30.40,0.58,0.14,0.45,BODY
0E4CBA1FF5B751ED,-3.15,-6.53,30.60,0.35,0.02,0.13,BODY
A53E274C9D12EBA8,-0.76,-6.31,30.00,0.14,0.21,0.53,BODY
13437BA8B249E4CE,1.66,-6.43,30.20,0.13,0.19,0.45,BODY
9663099EACAD6B70,3.96,-6.65,30.40,0.16,0.21,0.54,BODY
FC73136DB3459165,6.25,-6.22,30.60,0.14,0.22,0.50,BODY
ABB368C750A48C0A,-5.25,-6.53,30.00,0.24,0.04,0.18,BODY
59871643C771296A,-2.90,-6.14,30.20,0.19,0.05,0.14,BODY
46E160A6D0D9F86B,-0.21,-6.05,30.40,0.14,0.21,0.53,BODY
107ABA17796929AD,1.74,-6.53,30.60,0.13,0.20,0.49,BODY
EDA92AD6611D3562,4.17,-6.22,30.00,0.16,0.22,0.55,BODY
508E5BACD547B6D4,6.52,-6.03,30.20,0.13,0.17,0.22,BODY
B8E355BA10011AAC,-4.34,-6.50,30.40,0.24,0.05,0.15,BODY
922A6A312DC1EE59,-1.93,-6.21,30.60,0.12,0.21,0.48,BODY
23222B003D0D7455,0.37,-6.40,30.00,0.14,0.20,0.52,BODY
B641DCA57249F42F,2.32,-6.00,30.20,0.15,0.19,0.48,BODY
1F370D9E6DC632F1,4.73,-6.02,30.40,0.06,0.08,0.32,BODY
3D5D7D36D1D2427E,-6.33,-6.23,30.60,0.52,0.13,0.42,BODY
E4CA0C1B8D936AB7,-3.83,-6.10,30.00,0.29,0.05,0.11,BODY
380DF2C10519A99C,-1.17,-6.33,30.20,0.16,0.21,0.55,BODY
4CD2BF663AD22EE2,0.70,-6.11,30.40,0.15,0.21,0.51,BODY
34CCB23744D97BF2,3.17,-6.07,30.60,0.14,0.21,0.53,BODY
6C7960B73C0ED046,5.89,-6.09,30.00,0.14,0.16,0.44,BODY
A6EE1F640B98681E,-5.22,-6.33,30.20,0.35,0.06,0.28,BODY
E649356681C9E661,-3.18,-5.89,30.40,0.30,0.04,0.13,BODY
8216AB1C70982047,-0.76,-5.93,30.60,0.15,0.22,0.54,BODY
2B0DDCBAB1C1F021,1.72,-5.90,30.00,0.13,0.24,0.49,BODY
4CA91DFB10D9D556,4.10,-6.24,30.20,0.15,0.22,0.56,BODY
AE023FFE592EB842,6.39,-6.12,30.40,0.15,0.29,0.59,BODY
3ACFB684BE87D37A,-4.38,-6.36,30.60,0.27,0.05,0.11,BODY
0E62F3656BC76930,-2.01,-5.82,30.00,0.13,0.20,0.48,BODY
5AF17B528CDC6583,0.25,-5.82,30.20,0.15,0.22,0.54,BODY
6C0AC831C37B5931,2.23,-6.26,30.40,0.13,0.22,0.48,BODY
91BDD2BC8AEE8AB0,4.95,-6.32,30.60,0.06,0.11,0.39,BODY
2C9E666D160C167D,-5.89,-6.16,30.00,0.49,0.13,0.40,BODY
4B0D591165606E68,-3.59,-6.32,30.20,0.29,0.05,0.11,BODY
25E6DFDB3E941637,-1.66,-5.85,30.40,0.12,0.22,0.52,BODY
7C45B8FC9FD0D238,0.81,-6.28,30.60,0.15,0.21,0.51,BODY
0AB5132A34CEA984,3.27,-6.07,30.00,0.15,0.21,0.54,BODY
5362E09491E58372,5.35,-5.97,30.20,0.13,0.14,0.42,BODY
0776DB378B68B498,-5.33,-5.85,30.40,0.25,0.04,0.17,BODY
B7D21E7BE30A5588,-2.99,-6.19,30.60,0.30,0.04,0.13,BODY
D16BEF04C0070AD5,-0.80,-6.08,30.00,0.15,0.21,0.54,BODY
2E5912E74AF264E2,1.94,-5.94,30.20,0.12,0.19,0.48,BODY
BBAE9E9867D26D26,3.93,-6.14,30.40,0.16,0.22,0.56,BODY
3642B63BAEF78A41,6.63,-6.20,30.60,0.22,0.34,0.57,BODY
714C8EBF76638A90,-4.60,-6.21,30.00,0.25,0.05,0.09,BODY
D22B5C4C6C2B82C9,-2.06,-6.15,30.20,0.13,0.20,0.48,BODY
95BD57E4BDE56D39,0.15,-5.88,30.40,0.15,0.21,0.52,BODY
86D8D1FE7A843EB7,2.46,-6.13,30.60,0.11,0.22,0.49,BODY
F3DF08E305832DC6,4.76,-5.89,30.00,0.09,0.11,0.35,BODY
9A771DE0217C44BC,-5.79,-5.68,30.20,0.36,0.05,0.29,BODY
7760702187602FD5,-3.77,-5.94,30.40,0.33,0.02,0.12,BODY
0DB5A4C02D61BAAB,-1.01,-5.87,30.60,0.14,0.22,0.53,BODY
7AB34AAC9AA0FAF0,0.86,-5.91,30.00,0.13,0.19,0.49,BODY
C771FEBCEAD3041C,3.21,-6.10,30.20,0.14,0.21,0.55,BODY
F236F758EE6E4A65,6.06,-6.04,30.40,0.13,0.20,0.48,BODY
F597E9F2D4BDC0F0,-4.67,-6.03,30.60,0.32,0.02,0.14,BODY
A50DF56A4B058554,-2.62,-5.65,30.00,0.11,0.09,0.27,BODY
38B252ADAA0A15E8,-0.26,-5.80,30.20,0.15,0.22,0.54,BODY
761499B32D91F073,1.81,-5.86,30.40,0.13,0.20,0.49,BODY
EF247745E3398E0B,4.27,-6.01,30.60,0.15,0.23,0.57,BODY
2EB7F0E9EE2803C0,-6.19,-5.51,30.00,0.41,0.08,0.31,BODY
9426A7356DD29642,-3.74,-5.89,30.20,0.28,0.05,0.09,BODY
20D6B3D3C8116127,-1.47,-5.71,30.40,0.13,0.25,0.54,BODY
07A1027D82B8F1F6,0.72,-5.89,30.60,0.14,0.20,0.52,BODY
24A3E467D5D9F460,2.77,-5.67,30.00,0.15,0.21,0.53,BODY
7C450F1BC51FED64,5.39,-5.94,30.20,0.13,0.17,0.42,BODY
FD1C1E1951734080,-5.31,-5.87,30.40,0.35,0.01,0.14,BODY
A2BEF2FFCD790B18,-2.72,-5.54,30.60,0.25,0.04,0.11,BODY
85A752C8A81DC517,-0.72,-5.46,30.00,0.16,0.22,0.55,BODY
23FC0D725EB9C44D,1.73,-5.46,30.20,0.13,0.20,0.48,BODY
180C78EDEF6A6A3A,4.20,-5.84,30.40,0.14,0.22,0.56,BODY
02E71FFFE443D3A3,-6.80,-5.94,30.60,0.42,0.13,0.32,BODY
0B818065CA0B6C89,-4.02,-5.67,30.00,0.26,0.05,0.11,BODY
4D0E62C3CFCD5086,-1.71,-5.50,30.20,0.14,0.21,0.50,BODY
01BCF1CE5B45C4EE,0.62,-5.75,30.40,0.14,0.20,0.52,BODY
669E0AEA3CFC05E8,2.59,-6.00,30.60,0.13,0.24,0.52,BODY
2EF9578E6CA7A758,5.36,-5.43,30.00,0.15,0.15,0.42,BODY
352F479DDC6B36CA,-5.38,-5.78,30.20,0.33,0.02,0.15,BODY
0A13D93F7F3B5D22,-2.84,-5.78,30.40,0.34,0.02,0.13,BODY
A940571D2DA7B188,-0.50,-5.89,30.60,0.16,0.22,0.55,BODY
072447E8D65C2D35,1.49,-5.93,30.00,0.13,0.19,0.48,BODY
2F8F1639D8EBC195,4.18,-5.92,30.20,0.15,0.22,0.57,BODY
52057122DF4E9071,6.02,-5.68,30.40,0.19,0.24,0.35,BODY
F9C4A7F5E4F83504,-4.12,-5.89,30.60,0.25,0.05,0.11,BODY
A0335D7C99BC8728,-2.02,-5.89,30.00,0.13,0.19,0.48,BODY
4299FB868D48B11C,0.24,-5.66,30.20,0.16,0.20,0.53,BODY
0DBB6F205B2F60C1,2.52,-5.85,30.40,0.13,0.30,0.58,BODY
6963FCC10F91028B,4.66,-5.46,30.60,0.13,0.17,0.42,BODY
AAD14B5F3DF23633,-5.37,-5.73,30.00,0.31,0.04,0.20,BODY
E5885A224275F4B1,-3.25,-5.50,30.20,0.39,0.02,0.13,BODY
61343996BF121640,-1.30,-5.66,30.40,0.13,0.25,0.56,BODY
3F1053342D2C939B,1.31,-5.79,30.60,0.09,0.24,0.50,BODY
9150B882C2DEFC4D,3.61,-5.72,30.00,0.15,0.23,0.57,BODY
5BEE758CC2AD0468,6.15,-5.41,30.20,0.13,0.27,0.58,BODY
81D4743107C891B0,-4.38,-5.65,30.40,0.29,0.05,0.13,BODY
9E34E54E106115F0,-2.22,-5.31,30.60,0.11,0.13,0.37,BODY
33F3E5FC3518681F,0.11,-5.53,30.00,0.14,0.22,0.54,BODY
F18907CE770D8106,2.20,-5.30,30.20,0.15,0.21,0.51,BODY
2B09F6180E8F094E,4.60,-5.69,30.40,0.06,0.13,0.35,BODY
F7F7B3B07185E1B0,-5.89,-5.48,30.60,0.35,0.06,0.26,BODY
941DB639B958AF20,-4.02,-5.52,30.00,0.30,0.04,0.11,BODY
BF3A6AEDEFC1D996,-1.44,-5.42,30.20,0.13,0.20,0.52,BODY
F6FBDED6F979260B,1.04,-5.61,30.40,0.12,0.24,0.54,BODY
62663BCE9F6520DB,3.52,-5.66,30.60,0.14,0.22,0.56,BODY
CCBD9A2D063379A0,5.75,-5.73,30.00,0.11,0.27,0.54,BODY
514B240CF255F047,-5.08,-5.59,30.20,0.33,0.03,0.12,BODY
0D0EB34FE0098628,-2.77,-5.14,30.40,0.22,0.05,0.11,BODY
768542F4E88D5CEB,-0.36,-5.69,30.60,0.15,0.22,0.55,BODY
F797F2ED849AD2EE,1.80,-5.10,30.00,0.13,0.19,0.48,BODY
3F0024FDA99571B2,4.03,-5.59,30.20,0.15,0.23,0.57,BODY
DEDA1181A93CC0F9,6.32,-5.50,30.40,0.27,0.15,0.19,BODY
659160F91191BF95,-4.38,-5.57,30.60,0.25,0.05,0.09,BODY
6DC56C5CCD5D2DBC,-1.95,-5.22,30.00,0.13,0.20,0.49,BODY
E399B86825E90842,0.33,-5.31,30.20,0.15,0.21,0.54,BODY
41138B58EE20BDF8,2.51,-5.21,30.40,0.14,0.22,0.52,BODY
B7EA4D5C1CA3DD20,4.79,-5.59,30.60,0.13,0.17,0.42,BODY
21F64B3F07B195D8,-6.01,-5.02,30.00,0.32,0.04,0.21,BODY
D7F7D69D82F6724E,-3.61,-5.03,30.20,0.34,0.02,0.13,BODY
46EA52C123056A16,-1.27,-5.56,30.40,0.16,0.20,0.55,BODY
A5CF05CB7ABEAA24,1.21,-5.48,30.60,0.15,0.19,0.52,BODY
E31BA8301C59819F,3.51,-5.15,30.00,0.16,0.22,0.58,BODY
66E13CA89DE5EBC6,5.68,-5.31,30.20,0.14,0.22,0.57,BODY
EA5E85145131F565,-5.03,-4.95,30.40,0.35,0.03,0.13,BODY
43031698F4B538B1,-2.64,-5.47,30.60,0.09,0.07,0.15,BODY
A4057866F4DEE3C0,-0.32,-5.13,30.00,0.15,0.22,0.55,BODY
1CFE5F897D35B7CC,2.09,-5.40,30.20,0.13,0.22,0.51,BODY
4BCAFE353EE8712C,4.39,-5.06,30.40,0.16,0.23,0.56,BODY
C5C5846C042F734E,6.25,-5.46,30.60,0.16,0.05,0.09,BODY
98AB8F1B4E4E32CC,-4.12,-5.13,30.00,0.25,0.05,0.09,BODY
2875B605231B78C7,-2.25,-5.21,30.20,0.15,0.20,0.49,BODY
69301EE99BAB4A52,0.18,-5.45,30.40,0.15,0.21,0.54,BODY
B047392B99DED8CC,2.87,-5.11,30.60,0.16,0.20,0.52,BODY
C1477AA84BC6FDC1,4.82,-4.96,30.00,0.09,0.13,0.39,BODY
41198749D1DF32D4,-5.94,-5.08,30.20,0.31,0.04,0.25,BODY
2EA5E1281C3B51CB,-3.39,-4.94,30.40,0.32,0.03,0.13,BODY
5BEFFB65A2E3C438,-1.54,-5.28,30.60,0.13,0.21,0.54,BODY
D9E3277B70960702,1.23,-5.27,30.00,0.15,0.21,0.52,BODY
F9769160FE66A578,3.34,-5.42,30.20,0.15,0.22,0.57,BODY
CC0939B40CD67394,5.67,-5.43,30.40,0.13,0.24,0.58,BODY
DB86E74A32384196,-5.23,-5.20,30.60,0.26,0.05,0.09,BODY
9C8D557DC05FA8D5,-2.89,-5.22,30.00,0.25,0.05,0.12,BODY
E51E6F2B40A9F0D9,-0.72,-5.10,30.20,0.16,0.22,0.55,BODY
D48F56C1DAA57AF9,1.85,-4.90,30.40,0.15,0.19,0.48,BODY
E3DA2E228CDA084D,4.08,-5.19,30.60,0.15,0.23,0.57,BODY
D0912D47363E6F7B,6.32,-5.24,30.00,0.19,0.05,0.09,BODY
9DFC31E5C4E55650,-4.97,-5.21,30.20,0.30,0.04,0.13,BODY
2039282689FF5BA3,-2.47,-4.99,30.40,0.08,0.11,0.33,BODY
72EB0B9CB30160F6,-0.25,-4.93,30.60,0.15,0.22,0.54,BODY
1BF66E41A26CDBD8,2.35,-5.00,30.00,0.14,0.20,0.48,BODY
E3714A1D4A9320FC,4.80,-5.02,30.20,0.11,0.13,0.38,BODY
B89EA42DA930D902,-6.43,-5.22,30.40,0.42,0.24,0.39,BODY
3CE8B5FFFC04C9A4,-4.03,-5.19,30.60,0.25,0.05,0.11,BODY
F44521BB00EB420D,-1.70,-5.21,30.00,0.13,0.22,0.50,BODY
7AE495E856448F04,0.47,-5.05,30.20,0.14,0.21,0.53,BODY
F6B010AB5D00BD2C,2.72,-5.05,30.40,0.14,0.21,0.53,BODY
8543E735901FF4F0,5.06,-4.92,30.60,0.16,0.20,0.52,BODY
1039A57335317140,-5.85,-5.12,30.00,0.29,0.05,0.22,BODY
4253C389654ABF97,-3.67,-4.98,30.20,0.35,0.03,0.13,BODY
8327BA91AA741B77,-1.06,-4.84,30.40,0.17,0.21,0.56,BODY
16238B3044A45830,1.08,-4.78,30.60,0.14,0.20,0.51,BODY
21D5E520C44E54CA,3.73,-4.69,30.00,0.15,0.22,0.58,BODY
6EE5C8BA9C007B4B,5.50,-5.20,30.20,0.17,0.22,0.47,BODY
EB751167907EF1D5,-5.03,-4.71,30.40,0.26,0.03,0.09,BODY
FFEB97668781BCDE,-3.04,-4.77,30.60,0.22,0.05,0.13,BODY
CD090C63916D97A0,-0.37,-4.88,30.00,0.15,0.22,0.57,BODY
CA095502BC86A599,1.42,-5.14,30.20,0.13,0.29,0.55,BODY
6AE770C92D689717,4.13,-4.84,30.40,0.16,0.23,0.57,BODY
96D30048494D0F94,6.20,-5.01,30.60,0.22,0.05,0.09,BODY
9E14D095C992CD13,-4.43,-5.12,30.00,0.30,0.04,0.13,BODY
2EC005C01436750E,-2.40,-4.56,30.20,0.06,0.08,0.26,BODY
85AC7F3FF0D9A425,-0.04,-5.10,30.40,0.15,0.22,0.55,BODY
79E73F49ED11FEE1,2.54,-4.58,30.60,0.11,0.22,0.51,BODY
2A16CD30C7D9607A,4.50,-5.05,30.00,0.11,0.13,0.36,BODY
1B62BC249E10474A,6.94,-4.88,30.20,0.41,0.25,0.31,BODY
D54E36E8234751C2,-4.07,-4.69,30.40,0.26,0.05,0.09,BODY
A740F2D363B9489F,-1.88,-5.02,30.60,0.13,0.22,0.48,BODY
EBBD05FC6C8A712B,0.20,-4.76,30.00,0.15,0.22,0.56,BODY
18D2CEBEA3CD109A,2.73,-4.62,30.20,0.16,0.21,0.55,BODY
AA8F4D9FE99EE672,4.84,-5.05,30.40,0.13,0.20,0.53,BODY
DBC60F653351B1DB,-5.85,-4.66,30.60,0.35,0.05,0.29,BODY
EB1B19DFA6452E0D,-3.47,-4.66,30.00,0.32,0.03,0.13,BODY
5F8B3DB4E81B4ADA,-1.07,-4.86,30.20,0.11,0.27,0.55,BODY
3E3C21BD983AD056,1.17,-4.46,30.40,0.15,0.21,0.52,BODY
9CB6CC8C6AD596EE,3.09,-4.87,30.60,0.15,0.23,0.57,BODY
4A1E4E98D7B2F05F,5.51,-4.95,30.00,0.19,0.27,0.55,BODY
9C166B78130FF3BC,-5.85,-4.45,30.20,0.24,0.05,0.14,BODY
499B543EE3D99E97,-3.05,-4.75,30.40,0.36,0.02,0.13,BODY
564E1CA54E60E4F2,-1.16,-4.79,30.60,0.15,0.21,0.57,BODY
77D464386326A243,1.37,-4.75,30.00,0.13,0.32,0.58,BODY
41019DBAF39A622D,3.93,-4.62,30.20,0.15,0.22,0.58,BODY
F680F38CE8D9FFD2,6.30,-4.93,30.40,0.18,0.05,0.08,BODY
AF3D6EE0CA55C2A6,-5.29,-4.57,30.60,0.29,0.04,0.11,BODY
6167E0163D9D2B99,-2.85,-4.79,30.00,0.06,0.05,0.13,BODY
C15BA89FC351CFD3,-0.34,-4.76,30.20,0.15,0.22,0.56,BODY
EA6164C5EA73C867,1.77,-4.44,30.40,0.32,0.16,0.42,BODY
94751954131C098D,4.32,-4.63,30.60,0.13,0.20,0.52,BODY
D20F8BCD91099341,6.54,-4.74,30.00,0.26,0.03,0.09,BODY
361ED10F1C0EA6FA,-4.41,-4.84,30.20,0.31,0.04,0.11,BODY
D0D37E586DAA0286,-2.64,-4.48,30.40,0.06,0.06,0.22,BODY
F75D696FF9A1E4DD,-0.13,-4.89,30.60,0.15,0.22,0.57,BODY
05D0B323D203F96C,1.98,-4.45,30.00,0.15,0.20,0.51,BODY
8CB8F2261B1A40D9,4.51,-4.37,30.20,0.09,0.13,0.39,BODY
31E05374D8CE654C,6.62,-4.62,30.40,0.31,0.02,0.13,BODY
6C4F201BEA4D15D3,-4.14,-4.57,30.60,0.25,0.05,0.11,BODY
A9F88D888B147872,-1.90,-4.64,30.00,0.24,0.16,0.44,BODY
503DE1EE2FFF6E0D,0.61,-4.33,30.20,0.15,0.22,0.56,BODY
9929B1ED3ABBCFFC,2.51,-4.40,30.40,0.14,0.21,0.53,BODY
9A4A42859719D3B1,4.76,-4.66,30.60,0.16,0.27,0.59,BODY
8582DDD1A99A55D9,-6.01,-4.50,30.00,0.45,0.11,0.32,BODY
3C92CF918797BF62,-4.06,-4.54,30.20,0.30,0.04,0.11,BODY
7BEE0A85BCB1C9E4,-1.60,-4.39,30.40,0.25,0.19,0.49,BODY
FBA740EC717FC345,0.70,-4.71,30.60,0.13,0.20,0.52,BODY
13176DB90AD6D8CC,3.08,-4.41,30.00,0.15,0.22,0.57,BODY
907985BD583E6267,5.59,-4.54,30.20,0.30,0.22,0.54,BODY
768EE7B952DC6AE5,-6.09,-4.33,30.40,0.32,0.04,0.27,BODY
D08F1602E813DDAE,-3.87,-4.42,30.60,0.36,0.02,0.13,BODY
989223BDDB4F97C4,-1.37,-4.67,30.00,0.17,0.21,0.54,BODY
4536C50BC2B6F9DB,0.93,-4.69,30.20,0.16,0.22,0.52,BODY
C3B757A4A6988CCC,3.58,-4.48,30.40,0.15,0.22,0.57,BODY
C2E3CC3C4B362936,5.98,-4.58,30.60,0.16,0.05,0.06,BODY
1C18DFD13DC0A7FE,-5.64,-4.16,30.00,0.42,0.14,0.32,BODY
76612CE1B1F74A0D,-3.12,-4.62,30.20,0.36,0.03,0.12,BODY
FC36643C106C2A80,-1.01,-4.32,30.40,0.16,0.21,0.55,BODY
C738E0738177845B,1.25,-4.33,30.60,0.15,0.21,0.51,BODY
0C3622FBEE2EBEC8,3.92,-4.11,30.00,0.15,0.24,0.58,BODY
478792A8659F1EEC,5.81,-4.69,30.20,0.19,0.05,0.09,BODY
4805FEB10938CACC,-5.50,-4.56,30.40,0.25,0.02,0.13,BODY
658AF5A9E736F959,-2.85,-4.55,30.60,0.19,0.03,0.13,BODY
CBAD0976413C7317,-0.63,-4.32,30.00,0.15,0.22,0.57,BODY
280C9DD86E2778CD,1.43,-4.25,30.20,0.16,0.20,0.48,BODY
028796484652757F,4.03,-4.57,30.40,0.16,0.24,0.55,BODY
60F0116C676843D2,6.33,-4.52,30.60,0.26,0.05,0.09,BODY
78B660287CF78EF1,-4.96,-4.35,30.00,0.28,0.04,0.11,BODY
E9B8BD08A33DED4E,-2.54,-4.47,30.20,0.04,0.07,0.17,BODY
6024F87732F9FEA5,-0.19,-4.27,30.40,0.15,0.22,0.57,BODY
4EA693067217FB9F,2.11,-4.23,30.60,0.18,0.22,0.50,BODY
D3562CF9CE222878,4.31,-4.21,30.00,0.11,0.13,0.39,BODY
4D185D675058DD25,6.31,-4.17,30.20,0.30,0.02,0.11,BODY
E88DE94077E9440B,-5.13,-4.04,30.40,0.34,0.02,0.12,BODY
7FF09EFF39FEB2CF,-2.76,-4.48,30.60,0.03,0.08,0.19,BODY
1AE0E4AEA553D45D,-0.15,-4.10,30.00,0.16,0.22,0.57,BODY
5CFB7D9006290D9F,2.12,-4.34,30.20,0.14,0.20,0.47,BODY
7DE482EC900CF8DF,4.10,-4.24,30.40,0.11,0.15,0.40,BODY
E55E59D2E0494ED6,6.92,-4.11,30.60,0.33,0.02,0.13,BODY
2C9018F3E094AF39,-4.75,-4.30,30.00,0.31,0.04,0.11,BODY
FBCA7468B25EFBD4,-2.40,-4.11,30.20,0.04,0.09,0.24,BODY
EDF518825C194F6B,-0.12,-3.97,30.40,0.16,0.24,0.58,BODY
56554A3CC2DE5F3A,2.13,-4.31,30.60,0.15,0.21,0.51,BODY
6BD72F76B2887D80,4.44,-4.16,30.00,0.13,0.17,0.45,BODY
C7F03BBA03940B86,6.76,-3.98,30.20,0.39,0.02,0.13,BODY
099BA8B675021764,-4.38,-4.33,30.40,0.27,0.05,0.09,BODY
DF4A99BFE5DDA37C,-2.11,-4.10,30.60,0.08,0.11,0.35,BODY
E3D4BBDBD089FF9C,0.11,-4.41,30.00,0.16,0.22,0.56,BODY
17D39A6EB1A32DC0,2.51,-4.37,30.20,0.15,0.22,0.52,BODY
1653D2A372F90EA0,4.76,-4.16,30.40,0.15,0.23,0.57,BODY
BAA6BA04FE04B9A4,7.39,-4.26,30.60,0.39,0.02,0.16,BODY
8D6B73F6F01720C5,-4.14,-3.96,30.00,0.25,0.05,0.11,BODY
63AF32B88CF7D26F,-2.16,-4.06,30.20,0.14,0.15,0.43,BODY
B510757A12975E1C,0.20,-4.16,30.40,0.15,0.22,0.57,BODY
B18E39E86CF760CC,2.51,-4.19,30.60,0.13,0.22,0.53,BODY
D48203364942ED57,5.10,-4.33,30.00,0.16,0.22,0.58,BODY
63F0739E705D60F1,7.29,-3.94,30.20,0.35,0.03,0.16,BODY
39CDCE5DA80283CF,-3.91,-3.78,30.40,0.26,0.05,0.09,BODY
08F3D8C1E1B78413,-1.57,-4.14,30.60,0.16,0.17,0.45,BODY
692E3E40F18BEBE8,0.28,-3.85,30.00,0.14,0.22,0.56,BODY
2709412B362128FD,2.63,-3.98,30.20,0.14,0.22,0.56,BODY
C4DE95F5C9E8B98E,4.94,-3.86,30.40,0.22,0.27,0.61,BODY
01B6990FDBB87C45,-6.31,-4.23,30.60,0.40,0.24,0.35,BODY
D2AA717CE189FA2C,-3.87,-4.29,30.00,0.30,0.04,0.11,BODY
9AEB0F71EAEF0CBA,-1.69,-3.87,30.20,0.13,0.19,0.48,BODY
591408BCCED0C30B,0.75,-3.79,30.40,0.15,0.21,0.54,BODY
BC533BE36C8CED45,3.03,-3.73,30.60,0.15,0.23,0.57,BODY
